2,NA,0.185,NA,0.088,NA,0.021,0.023,5
2,0.24,0.175,0.055,0.0705,0.025,0.014,0.021,5
NA,0.295,NA,NA,0.1625,0.065,0.05,0.0385,5
2,0.305,0.22,0.07,0.141,0.062,NA,NA,5
2,NA,0.24,NA,0.1575,0.07,0.0265,0.0425,5
2,0.34,NA,0.075,0.1785,NA,0.0455,0.045,5
2,0.42,0.32,0.115,0.376,0.169,NA,0.1,5
2,0.25,0.18,0.065,0.0685,0.0245,0.0155,0.0225,5
2,0.28,0.21,NA,0.1075,0.0415,NA,0.034,5
NA,NA,0.22,0.065,0.096,0.0405,NA,NA,5
NA,0.34,NA,0.08,0.2015,0.09,0.0475,NA,5
2,0.25,0.185,0.065,0.0685,0.0295,0.014,0.0225,5
NA,0.25,0.19,0.065,0.0835,0.039,0.015,0.025,5
NA,0.305,0.215,0.065,0.1075,0.044,0.0205,0.038,5
2,0.31,NA,NA,0.1055,0.435,0.015,0.04,5
2,NA,0.23,NA,0.1375,0.0545,0.031,NA,5
2,0.315,0.23,NA,0.1145,NA,0.0235,NA,5
2,0.33,0.205,0.095,NA,0.077,0.032,0.0435,5
2,0.345,NA,NA,0.2005,0.105,0.037,0.05,5
2,0.375,0.29,0.095,0.213,0.096,0.041,NA,5
2,0.385,NA,NA,0.228,0.1025,0.042,0.0655,5
2,0.395,0.27,0.1,NA,0.1445,0.061,0.082,5
2,0.4,0.29,0.1,0.2675,0.1205,0.0605,0.0765,5
2,0.365,0.255,0.08,0.1985,NA,0.0345,0.053,5
2,0.385,0.3,0.09,0.247,0.1225,0.044,0.0675,5
2,0.395,0.295,NA,0.3025,0.143,0.0665,NA,5
2,0.41,NA,0.095,0.2905,0.141,0.063,NA,5
2,NA,0.34,NA,0.369,0.164,NA,NA,5
2,0.21,0.17,0.045,NA,0.019,0.011,0.013,5
NA,0.285,0.21,0.055,0.101,0.0415,0.017,0.0335,5
2,0.335,0.255,0.08,0.168,NA,0.0355,0.05,5
NA,NA,NA,0.075,0.18,0.09,0.0245,NA,5
2,0.275,0.175,0.09,NA,0.096,0.057,0.0705,5
2,0.185,0.135,0.04,0.027,0.0105,0.0055,0.009,5
2,0.21,0.15,0.055,NA,0.017,0.012,0.015,5
2,0.29,NA,0.07,0.1115,NA,0.0205,0.03,5
2,0.255,NA,0.06,0.086,NA,0.0185,NA,5
2,0.27,0.195,0.065,0.1065,0.0475,0.0225,0.0285,5
NA,0.28,0.215,NA,0.132,0.072,0.022,0.033,5
2,0.325,0.25,0.055,0.166,0.076,0.051,0.045,5
2,0.28,0.2,NA,NA,0.0545,0.0115,NA,5
1,0.375,0.305,NA,NA,0.1395,NA,0.095,5
0,0.37,0.275,0.085,0.2405,0.104,0.0535,NA,5
2,0.215,0.15,NA,0.0385,NA,0.005,0.01,5
2,NA,0.215,NA,0.099,0.037,0.0255,0.045,5
0,0.29,0.225,NA,0.14,0.0515,0.0235,0.04,5
1,0.175,NA,0.04,0.0305,NA,0.0075,0.01,5
1,0.155,0.115,0.025,0.024,NA,0.005,0.0075,5
2,0.275,0.2,NA,0.092,NA,0.0235,0.027,5
2,0.25,0.18,0.06,0.073,0.028,0.017,0.0225,5
NA,0.25,NA,0.065,0.071,0.027,0.0185,NA,5
NA,0.285,0.21,NA,0.109,NA,0.0265,0.033,5
2,0.23,0.18,0.05,NA,0.0215,0.0135,0.02,5
NA,0.28,0.21,0.055,0.106,0.0415,0.0265,0.031,5
2,0.28,0.22,0.08,0.1315,0.066,NA,0.03,5
2,0.275,0.205,0.07,NA,0.495,0.019,0.0315,5
2,0.29,0.21,0.06,0.1045,0.0415,0.022,0.035,5
2,0.29,0.215,0.065,0.0985,0.0425,0.021,0.031,5
2,0.36,0.26,NA,0.1795,0.074,0.0315,0.06,5
2,0.24,0.17,NA,0.0545,0.0205,0.016,NA,5
2,0.375,0.265,0.095,0.196,0.085,0.042,0.0585,5
2,0.32,0.205,NA,0.181,0.088,0.034,NA,5
2,0.37,NA,0.085,NA,0.0805,0.0455,NA,5
2,0.23,0.17,NA,NA,0.026,0.013,0.016,5
2,0.29,NA,NA,NA,0.053,0.0185,0.032,5
2,0.3,NA,NA,NA,0.059,0.026,0.0315,5
2,0.37,NA,0.1,0.2815,NA,0.0505,0.068,5
2,0.18,0.135,0.08,0.033,0.0145,0.007,NA,5
2,0.215,0.165,0.055,0.059,0.0265,0.0125,NA,5
NA,0.2,NA,0.025,0.0345,0.011,0.0075,0.01,5
2,0.325,NA,0.075,NA,0.0605,0.033,0.045,5
NA,0.3,NA,0.075,0.15,0.0605,0.042,0.045,5
1,0.275,0.2,0.08,0.099,0.037,NA,0.03,5
1,NA,0.215,0.075,0.106,0.0415,0.023,0.035,5
NA,0.28,0.21,NA,0.0905,0.035,0.02,0.03,5
NA,0.255,0.19,0.07,0.0815,NA,0.016,0.031,5
2,0.19,0.13,0.045,0.0265,NA,0.005,0.009,5
2,0.35,0.265,NA,0.199,0.073,0.049,0.06,5
2,0.395,0.3,0.09,0.2855,NA,0.0625,0.077,5
2,0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,5
2,0.3,0.225,0.075,0.1345,NA,0.028,0.044,5
2,0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,5
2,0.235,0.13,0.075,0.1585,NA,0.037,0.0465,5
NA,0.275,0.205,0.065,0.101,0.041,0.021,NA,5
NA,0.285,0.205,0.07,0.106,0.039,NA,0.034,5
2,0.32,NA,0.065,0.1385,0.058,0.0225,0.05,5
2,0.33,0.25,0.075,0.1405,NA,NA,0.05,5
2,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215,5
2,0.315,0.235,NA,0.18,0.08,NA,0.047,5
2,0.27,0.19,0.06,0.099,0.0445,0.017,0.03,5
2,NA,0.175,0.055,0.0785,0.04,0.018,NA,5
2,0.325,0.245,0.07,0.161,0.0755,NA,0.045,6
2,0.31,0.235,0.07,NA,NA,0.0405,0.045,6
1,0.37,0.265,0.075,0.214,0.09,0.051,0.07,6
2,0.36,0.28,0.08,0.1755,NA,NA,0.07,6
2,0.375,0.275,0.09,NA,0.1075,0.0545,0.07,6
NA,NA,0.2,0.08,NA,0.0465,NA,NA,6
NA,0.295,0.215,0.085,0.128,0.049,NA,0.04,6
2,0.275,0.205,NA,0.1105,NA,0.0285,0.035,6
1,0.36,0.27,0.1,NA,NA,0.0495,0.0715,6
2,0.33,0.255,NA,0.172,0.066,0.0255,0.06,6
2,0.34,0.26,NA,0.2,0.08,0.0555,0.055,6
2,NA,0.275,0.095,0.1995,NA,0.0535,0.07,6
2,NA,0.2,0.07,0.092,0.037,0.02,0.03,6
2,0.24,0.185,NA,0.0715,0.026,0.018,0.025,6
2,NA,0.195,0.07,0.0735,0.0255,NA,NA,6
1,0.31,0.22,0.085,0.146,NA,0.0365,NA,6
NA,NA,0.195,0.08,0.1,0.0385,0.0195,0.03,6
NA,0.345,0.25,0.09,0.203,0.078,0.059,NA,6
1,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,6
1,0.33,0.215,NA,NA,0.045,NA,NA,6
2,NA,0.245,0.09,0.1665,0.0595,0.04,NA,6
2,NA,0.19,0.06,0.0765,0.036,0.0115,0.0245,6
2,NA,0.28,0.125,0.244,0.102,NA,NA,6
2,0.28,0.205,0.07,0.1015,0.041,NA,0.03,6
2,NA,0.175,NA,NA,0.027,0.0125,NA,6
2,0.335,0.25,0.08,0.183,0.0735,0.04,0.0575,6
2,0.35,0.27,0.09,0.2055,0.075,0.0575,0.062,6
NA,0.35,NA,NA,0.18,NA,0.048,0.054,6
2,0.37,0.275,0.14,0.2215,0.097,0.0455,NA,6
2,0.385,NA,0.095,0.312,NA,0.0635,0.086,6
2,0.395,0.29,0.095,0.304,0.127,0.084,0.077,6
2,0.4,0.31,0.1,0.306,0.13,0.06,0.094,6
2,0.41,NA,NA,0.394,0.208,NA,0.106,6
1,0.415,NA,0.1,0.325,NA,0.0505,0.091,6
2,0.425,0.325,0.1,0.398,NA,NA,0.0945,6
NA,NA,0.475,0.16,1.1405,NA,0.231,0.271,6
2,NA,0.14,0.05,0.046,0.0165,0.012,0.0135,6
NA,0.255,NA,NA,0.083,0.0295,NA,0.027,6
2,0.265,0.195,0.06,0.092,NA,0.025,0.0245,6
2,NA,0.23,0.095,0.1385,0.056,NA,0.037,6
2,0.315,0.235,0.075,0.1485,0.0585,0.0375,0.0425,6
2,NA,NA,0.075,0.187,0.0825,0.0445,0.05,6
2,NA,0.265,0.085,0.196,NA,0.0305,0.0445,6
2,0.37,0.29,0.095,0.249,0.1045,NA,NA,6
2,0.375,NA,0.09,0.215,0.084,NA,0.055,6
2,0.385,NA,0.08,0.251,0.124,0.037,0.07,6
2,0.41,0.31,0.09,0.3335,NA,0.061,0.091,6
2,0.415,0.33,0.09,NA,0.17,NA,0.09,6
2,NA,0.315,0.1,0.3435,0.157,NA,0.09,6
NA,0.425,NA,0.1,0.382,0.164,0.096,0.1,6
2,0.425,0.315,0.1,0.377,0.1645,0.072,0.105,6
2,0.435,0.34,0.115,NA,0.1825,0.078,0.1145,6
2,0.44,0.345,0.13,0.4495,0.209,0.0835,0.134,6
0,0.445,NA,0.11,0.4355,0.2025,0.1095,0.1195,6
NA,0.455,0.375,NA,0.497,0.2355,0.1055,0.1295,6
NA,0.465,0.35,0.125,0.482,0.23,0.106,0.1095,6
0,NA,0.36,NA,NA,0.3245,NA,0.127,6
NA,0.48,0.375,NA,0.6765,0.3205,0.1065,0.17,6
1,0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,6
1,0.5,0.39,NA,0.6595,0.3145,0.1535,0.1565,6
0,0.66,NA,0.18,1.3695,NA,0.294,0.335,6
2,NA,0.195,0.065,0.106,0.054,0.02,0.028,6
NA,0.3,NA,NA,0.1255,0.055,0.0265,0.039,6
NA,0.315,0.235,0.055,0.151,0.065,0.027,0.039,6
2,0.32,0.225,NA,NA,0.0675,0.0295,0.0405,6
2,0.37,0.28,0.1,0.221,0.1165,0.0265,0.0635,6
2,NA,0.28,0.08,NA,NA,NA,0.067,6
2,0.375,0.275,NA,NA,0.1165,0.042,0.065,6
2,NA,0.32,0.095,0.348,NA,0.053,NA,6
2,NA,0.325,0.1,0.3245,0.132,NA,0.106,6
2,0.42,0.31,0.095,0.279,0.1255,0.051,0.088,6
NA,0.435,0.33,0.11,NA,NA,0.096,0.096,6
2,0.45,NA,0.12,0.4925,NA,0.1075,0.12,6
2,0.45,NA,0.1,0.411,0.1945,0.1,0.098,6
2,0.45,0.33,0.11,0.3685,0.16,NA,0.102,6
2,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142,6
2,0.475,0.35,0.11,0.4565,NA,0.099,0.13,6
1,0.5,NA,0.125,0.5215,NA,0.117,NA,6
0,0.51,0.4,0.125,0.545,0.261,0.115,0.1385,6
2,0.185,0.375,0.12,NA,0.196,0.1045,0.15,6
2,0.275,NA,0.09,0.1125,0.0545,0.0295,0.0355,6
NA,0.325,0.225,0.075,0.139,0.0565,0.032,0.09,6
2,0.34,0.25,0.09,0.179,NA,0.033,0.055,6
2,0.345,0.255,NA,0.1945,NA,0.037,0.055,6
NA,0.35,0.27,NA,0.215,0.1,0.036,0.065,6
NA,NA,0.27,0.085,NA,NA,NA,NA,6
2,0.37,0.28,0.085,0.217,0.1095,0.035,0.062,6
2,NA,0.275,NA,NA,0.093,0.0405,0.0755,6
2,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775,6
2,0.38,0.275,0.11,0.256,0.11,0.0535,0.0755,6
2,0.405,0.285,0.09,NA,0.1265,0.0505,NA,6
2,0.42,NA,0.09,0.328,0.168,0.0615,0.082,6
NA,NA,0.27,0.095,0.232,0.1325,0.041,0.0615,6
2,NA,0.29,0.11,NA,0.188,0.0455,0.0825,6
2,0.405,0.3,0.105,0.304,NA,0.061,0.0805,6
2,0.425,0.34,NA,0.389,NA,0.0905,0.088,6
2,NA,NA,0.105,0.4405,0.2385,0.0745,0.1075,6
1,0.45,NA,NA,0.4475,0.2165,0.126,0.11,6
2,NA,NA,NA,0.4315,0.19,0.1165,0.1175,6
2,0.47,NA,0.12,0.3685,0.126,NA,0.1365,6
2,0.485,0.38,0.12,0.4725,0.2075,NA,NA,6
1,NA,NA,0.13,NA,0.2485,0.105,0.1555,6
NA,0.295,0.215,NA,0.121,0.047,0.0155,0.0405,6
2,0.3,NA,0.085,NA,0.05,0.0175,0.0415,6
NA,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,6
2,0.355,NA,0.075,0.1775,0.079,0.0315,0.054,6
2,0.37,0.27,NA,0.2175,0.097,NA,NA,6
2,0.38,0.29,0.1,0.237,NA,0.0395,0.082,6
2,NA,0.325,0.11,0.367,0.1595,0.08,NA,6
0,0.515,0.375,NA,0.6065,0.3005,0.131,NA,6
2,0.375,0.245,0.1,0.394,0.166,0.091,NA,6
2,0.455,0.335,0.105,0.422,0.229,0.0865,0.1,6
2,0.34,NA,0.085,NA,0.0815,0.0335,NA,6
NA,0.365,0.27,0.085,0.197,0.0815,0.0325,0.065,6
2,0.365,NA,NA,0.2215,0.095,0.0445,0.07,6
NA,0.405,0.3,0.09,NA,0.103,0.067,0.11,6
2,0.415,0.31,0.09,NA,0.1245,0.0615,0.085,6
NA,0.415,NA,0.1,0.2805,0.114,0.0565,0.0975,6
2,0.55,0.45,0.13,0.804,0.3375,0.1405,0.23,6
2,0.28,0.21,0.075,0.1195,0.053,0.0265,NA,6
NA,0.285,0.215,0.06,0.0935,0.031,0.023,0.03,6
2,NA,0.21,0.06,NA,0.056,0.0235,0.03,6
NA,NA,0.21,0.065,0.097,0.0375,0.022,0.03,6
NA,0.32,0.24,NA,0.133,NA,0.0255,NA,6
2,NA,0.25,0.08,0.1695,0.0695,0.044,NA,6
2,0.35,0.25,0.07,0.1605,NA,NA,0.046,6
2,0.36,NA,0.085,0.2185,0.1065,0.038,NA,6
2,NA,0.28,0.08,0.226,NA,0.047,0.065,6
2,0.285,0.215,0.07,0.1075,0.051,NA,0.027,6
2,0.42,0.315,0.115,0.355,0.1895,0.065,0.087,6
2,NA,NA,0.05,0.1445,NA,0.0385,0.045,6
0,0.29,0.21,NA,0.275,0.113,0.0675,0.035,6
1,0.32,NA,0.08,NA,0.08,0.0385,0.055,6
2,0.38,0.28,0.085,0.2735,NA,0.061,0.085,6
1,0.335,NA,0.085,NA,0.066,0.0345,0.045,6
2,0.19,NA,0.03,0.0295,NA,0.015,0.01,6
1,0.495,NA,0.155,0.8085,0.2345,0.1155,0.35,6
2,0.32,0.235,0.08,0.1485,0.064,0.031,0.045,6
2,0.215,0.17,0.055,0.0605,NA,0.014,0.02,6
2,NA,0.19,0.08,0.081,0.0265,0.0195,0.03,6
NA,0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042,6
NA,0.36,0.27,0.09,0.2225,0.083,NA,0.075,6
2,0.33,NA,0.09,0.18,0.068,0.036,0.06,6
2,0.325,0.27,0.1,0.185,0.08,0.0435,NA,6
NA,NA,0.26,0.09,0.179,0.076,NA,0.055,6
2,NA,0.185,0.07,0.075,0.028,0.018,0.025,6
2,0.17,0.125,0.055,0.0235,0.009,0.0055,0.008,6
1,0.26,0.2,0.065,0.096,0.044,0.027,0.03,6
NA,NA,0.19,0.075,0.0945,NA,0.02,NA,6
NA,0.275,NA,0.08,0.096,0.036,0.0185,0.03,6
NA,0.235,0.17,0.065,0.0625,NA,0.014,0.022,6
2,0.3,0.23,0.075,0.127,0.052,0.03,0.0345,6
2,0.31,0.24,0.105,0.2885,0.118,0.065,0.083,6
2,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,6
2,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095,6
2,0.415,0.315,0.09,0.3625,0.175,0.0835,NA,6
2,0.425,0.31,0.105,NA,0.159,0.0825,0.105,6
NA,0.295,0.22,0.07,NA,NA,0.0275,0.035,6
2,0.31,0.225,0.075,0.155,0.065,0.037,0.0365,6
NA,0.37,0.29,0.08,0.2545,0.108,0.0565,0.07,6
2,0.38,0.285,0.085,0.237,0.115,NA,0.07,6
NA,NA,0.31,0.065,0.3205,0.1575,0.066,0.088,6
2,0.44,0.345,NA,NA,0.269,NA,0.1305,6
2,NA,0.325,0.1,0.4165,0.185,0.0865,0.11,6
NA,0.45,0.35,0.125,NA,0.2235,0.089,0.118,6
0,0.46,0.35,NA,0.46,NA,0.1115,0.1165,6
2,0.46,NA,0.115,0.4215,NA,0.102,0.111,6
0,0.53,0.42,0.17,0.828,NA,0.208,0.1505,6
1,0.53,0.41,0.14,0.681,0.3095,0.1415,0.1835,6
2,NA,0.24,0.075,0.163,0.0745,0.033,0.048,6
2,0.355,NA,0.095,0.2275,NA,0.0475,0.0715,6
NA,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,6
2,NA,0.33,0.115,NA,NA,NA,0.103,6
2,0.46,NA,0.12,0.5335,0.2645,NA,0.1345,6
2,NA,0.25,0.08,0.167,0.0675,0.0325,NA,6
NA,NA,NA,0.085,0.2015,0.1005,0.038,0.053,6
2,0.345,0.255,0.095,NA,NA,0.0385,NA,6
2,NA,0.3,NA,0.2885,0.138,0.0635,NA,6
NA,0.325,0.24,0.075,0.1525,0.072,NA,NA,6
2,0.375,0.285,NA,0.2545,0.119,NA,NA,6
2,0.31,0.23,0.07,0.1245,NA,NA,NA,6
2,0.325,0.25,0.075,NA,0.075,0.0305,0.0455,6
NA,NA,0.305,0.095,NA,0.1,0.0515,0.09,6
2,NA,0.215,0.095,0.305,0.14,NA,0.0885,6
2,0.43,0.33,0.1,0.449,NA,NA,0.097,6
NA,0.375,0.26,0.08,0.2075,0.09,0.0415,0.07,6
2,0.395,0.3,0.09,0.253,0.1155,0.05,0.075,6
2,NA,0.32,0.11,0.309,0.115,NA,NA,6
NA,NA,NA,0.06,0.0925,0.039,0.021,0.025,6
2,0.44,NA,0.12,0.4995,0.2965,NA,0.1185,6
0,0.34,0.255,0.085,0.204,0.097,0.021,0.05,6
NA,0.335,0.22,0.07,NA,0.076,0.0365,0.05,6
1,0.35,0.265,0.09,NA,0.0995,0.0575,0.065,6
NA,0.47,0.36,0.11,0.4965,NA,0.127,0.13,6
0,0.385,0.3,0.1,0.2725,NA,0.057,0.08,6
1,0.3,0.24,NA,0.161,0.0725,0.039,0.05,6
2,0.43,0.35,0.105,NA,0.1705,0.0855,0.11,6
2,NA,0.3,0.1,0.3085,0.1385,0.0735,0.085,6
2,NA,NA,0.09,0.127,0.048,0.031,0.04,6
2,NA,0.265,0.08,0.192,0.081,NA,NA,6
NA,NA,0.31,0.105,0.3595,0.167,0.083,NA,6
2,0.28,0.21,0.065,0.111,NA,0.0285,0.03,6
NA,0.325,0.24,NA,0.152,0.065,0.0305,0.045,6
NA,0.36,0.27,NA,0.219,NA,0.0405,0.065,6
NA,0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063,6
2,0.37,0.28,0.09,0.2565,NA,0.0645,0.0645,6
2,0.38,NA,0.095,NA,NA,NA,0.075,6
NA,0.43,NA,0.105,0.378,0.188,0.0785,0.09,6
2,0.355,0.265,0.085,0.2435,0.122,0.0525,0.06,6
2,0.4,0.315,0.085,0.2675,0.116,0.0585,0.0765,6
2,0.4,0.3,0.11,NA,0.1375,0.071,0.075,6
2,NA,0.345,0.105,NA,NA,NA,0.109,6
2,NA,0.24,0.085,0.131,0.0615,0.0265,0.038,6
2,0.33,0.23,0.085,0.1695,NA,0.026,0.0505,6
2,0.335,NA,0.085,0.192,NA,NA,0.054,6
NA,0.35,0.265,0.085,0.1735,0.0775,0.034,0.056,6
2,NA,0.265,NA,0.1785,0.0785,0.035,0.054,6
2,0.4,0.31,0.115,0.314,0.1545,0.0595,0.087,6
2,0.4,0.315,NA,0.33,0.151,0.068,0.08,6
2,0.43,0.325,0.105,0.309,0.119,0.08,0.098,6
NA,NA,0.205,0.05,NA,0.03,0.0185,0.029,6
NA,0.36,NA,0.085,NA,0.0725,0.0515,NA,6
2,0.37,0.275,0.095,0.257,NA,NA,0.0825,6
2,NA,NA,0.1,NA,0.1335,0.0835,0.105,6
2,NA,0.29,0.1,0.2575,NA,0.061,0.086,6
2,0.4,NA,0.1,0.3225,0.143,0.0735,0.091,6
2,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,6
2,NA,0.275,0.095,0.2425,0.106,0.0485,0.21,6
1,0.335,0.26,0.075,0.22,0.0855,0.04,NA,6
2,0.37,0.275,0.085,NA,0.096,0.056,0.08,6
NA,0.385,0.3,0.115,NA,0.1645,0.085,0.1025,6
1,NA,0.27,NA,NA,0.0835,0.0515,0.07,6
2,0.235,0.18,0.06,0.058,0.022,0.0145,NA,6
2,0.235,0.175,0.065,0.0615,NA,NA,0.019,6
2,0.295,0.22,0.07,0.1365,0.0575,0.0295,0.035,6
2,0.295,0.22,0.065,0.1295,NA,NA,NA,6
2,0.315,0.23,NA,0.164,0.0625,NA,0.045,6
NA,0.375,NA,0.095,0.2875,0.123,0.0605,0.08,6
2,0.38,NA,0.09,0.277,0.1655,0.0625,NA,6
2,0.385,0.285,0.09,0.248,0.0935,0.066,NA,6
NA,0.4,NA,0.095,0.252,0.1105,NA,NA,6
2,NA,0.33,0.135,0.4095,NA,0.1005,0.119,6
NA,0.495,0.375,0.115,0.6245,0.282,NA,0.155,6
2,0.58,0.435,0.15,0.8915,NA,0.1925,0.2515,6
0,0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,6
2,NA,0.23,0,0.134,0.0575,0.0285,0.3505,6
